id,fips,tmin201701,tmin201702,tmin201703,tmin201704,tmin201705,tmin201706,tmin201707,tmin201708,tmin201709,tmin201710,tmin201711,tmin201712,tmin201801,tmin201802,tmin201803,tmin201804,tmin201805,tmin201806,tmin201807,tmin201808,tmin201809,tmin201810,tmin201811,tmin201812,tmin201901,tmin201902,tmin201903,tmin201904,tmin201905,tmin201906,tmin201907,tmin201908,tmin201909,tmin201910,tmin201911,tmin201912,tmax201701,tmax201702,tmax201703,tmax201704,tmax201705,tmax201706,tmax201707,tmax201708,tmax201709,tmax201710,tmax201711,tmax201712,tmax201801,tmax201802,tmax201803,tmax201804,tmax201805,tmax201806,tmax201807,tmax201808,tmax201809,tmax201810,tmax201811,tmax201812,tmax201901,tmax201902,tmax201903,tmax201904,tmax201905,tmax201906,tmax201907,tmax201908,tmax201909,tmax201910,tmax201911,tmax201912,tavg201701,tavg201702,tavg201703,tavg201704,tavg201705,tavg201706,tavg201707,tavg201708,tavg201709,tavg201710,tavg201711,tavg201712,tavg201801,tavg201802,tavg201803,tavg201804,tavg201805,tavg201806,tavg201807,tavg201808,tavg201809,tavg201810,tavg201811,tavg201812,tavg201901,tavg201902,tavg201903,tavg201904,tavg201905,tavg201906,tavg201907,tavg201908,tavg201909,tavg201910,tavg201911,tavg201912,prec201701,prec201702,prec201703,prec201704,prec201705,prec201706,prec201707,prec201708,prec201709,prec201710,prec201711,prec201712,prec201801,prec201802,prec201803,prec201804,prec201805,prec201806,prec201807,prec201808,prec201809,prec201810,prec201811,prec201812,prec201901,prec201902,prec201903,prec201904,prec201905,prec201906,prec201907,prec201908,prec201909,prec201910,prec201911,prec201912,fips2,name,aland,awater,centroid_x,centroid_y
"26","21051",0.080691624,0.034174498,1.270538791,8.774200743,11.39946899,14.96670136,18.23635345,16.51496615,12.95768941,7.475624046,1.489815501,-3.305660165,-6.859411069,1.311487572,0.389725199,2.997278114,14.61086938,17.19396841,18.0746562,17.86411166,17.50254574,8.336367968,-0.07655991,-0.452240289,-3.12473086,-0.186211006,-0.365932943,6.503354631,13.22171269,15.67322029,18.45791118,17.22920364,15.28273949,8.095216077,-1.33057683,-0.367177256,9.821077779,14.25552331,15.21081149,22.50707713,24.08573405,27.49104441,29.82051629,28.00338673,25.97096029,22.14902858,14.91684314,8.032780722,5.575830728,13.21022007,12.54497632,17.19385697,27.52310497,28.97236993,29.74185627,28.71069063,27.59651788,20.76306145,11.05353188,9.257297203,6.998486,11.53064382,12.91727219,21.22289701,25.99978147,27.31438913,29.91119272,29.54872848,30.10254492,22.31155104,12.274104,11.49122766,4.950884702,7.144848906,8.24067514,15.64063893,17.74260152,21.22887289,24.02843487,22.25917644,19.46432485,14.81232631,8.20332932,2.363560278,-0.64179017,7.260853821,6.467350759,10.09556754,21.06698718,23.08316917,23.90825623,23.28740115,22.54953181,14.54971471,5.488485987,4.402528457,1.93687757,5.672216408,6.275669626,13.86312582,19.61074708,21.49380471,24.18455195,23.38896606,22.6926422,15.20338356,5.471763586,5.562025201,3.220926581,1.23822906,3.187755689,4.199049655,5.143959661,3.418234695,3.707674617,4.669291635,1.511347548,4.152972393,1.347300224,2.26462146,1.346740778,7.531318566,3.254018204,3.125773843,3.241160184,5.680515631,3.458355247,3.664369405,4.60316419,1.885863428,4.039243212,4.634832146,3.292274952,8.106166043,2.068675769,3.192957004,3.594761141,7.503652196,3.63892866,2.051948434,0.217086041,4.602104648,3.085314232,5.625261508,"21051",Clay,1215461477,4763611,-83.7146488,37.15969675
"27","21053",1.169213763,1.136878249,2.461445708,9.887519496,11.90077912,15.65689254,18.79348586,17.02476588,13.51219951,8.456937614,2.771214801,-2.244838442,-5.580396087,2.540449361,1.698692887,4.095588026,15.13517528,17.87850669,18.82317086,18.41391804,17.97624498,9.040098019,0.766770199,0.48404572,-1.855528645,1.171914704,0.686562525,7.661724977,14.01034709,16.44749396,19.02684631,17.87786972,16.08202415,8.735835445,-0.453628975,0.693894415,10.66047383,14.83433717,16.17409667,23.15339143,24.67631813,27.83755195,30.17489047,28.51680035,26.22308135,22.70160701,15.95177461,9.176088661,6.230914422,14.08090422,13.45841003,17.51614763,28.18682811,29.77422587,30.41302618,29.53057066,28.24500764,21.46708755,11.78655136,10.30059711,8.236885756,12.71467996,13.74255129,21.75666187,26.51940056,27.98378043,30.72171018,30.38878506,31.45714635,23.09679478,13.28649328,12.47123719,5.914843798,7.98560771,9.317771191,16.52045546,18.28854863,21.74722225,24.48418817,22.77078312,19.86764043,15.57927231,9.361494706,3.465625109,0.325259168,8.310676789,7.578551458,10.80586783,21.66100169,23.82636628,24.61809852,23.97224435,23.11062631,15.25359278,6.276660777,5.392321414,3.190678556,6.94329733,7.214556906,14.70919342,20.26487383,22.2156372,24.87427824,24.13332739,23.76958525,15.91631511,6.416432155,6.582565801,2.739279678,1.44236494,3.956318951,4.562200314,5.282579879,3.170736219,3.660195548,3.767019924,2.502614867,3.244802312,1.097212341,2.299841711,1.198342201,6.965024657,3.568472542,4.409460334,2.206187388,4.77710807,2.902808162,3.231092707,5.157839158,1.420739025,3.801689789,4.870669601,3.878753467,8.179443864,2.10325545,3.630634483,2.700550002,5.4639487,3.538753406,2.086180531,0.253943086,3.474729322,2.551943087,4.706077336,"21053",Clinton,510864294,21164151,-85.1361754,36.72744459
"28","21055",1.322486752,2.971137958,4.252421643,10.93420665,13.91290824,18.18526056,20.86295435,18.2782157,15.71304592,10.49986565,3.593670585,-1.845511911,-5.599400744,1.050344845,2.9646325,4.982099114,17.69675809,20.10162738,20.51753423,19.77881433,18.21239802,10.01129182,1.307907886,1.079999407,-1.916107546,0.329246256,1.251775661,8.518465376,15.23754896,17.90056986,20.45805955,19.2461049,17.88312691,9.129642416,-0.004964801,1.042674135,10.31661163,15.33268125,16.38426576,23.70789445,25.83835245,29.77532169,32.2254341,29.85772968,28.50170666,22.90316486,15.56103422,8.543140151,5.208059913,12.46064738,13.6626803,17.98579594,29.4440684,31.72935692,31.97398226,31.13141042,29.60744532,22.37877183,11.1501786,10.38668888,7.069524029,11.47222289,12.96694359,21.86037818,26.56814021,29.24654058,31.41936695,31.16380718,32.32324892,22.90827009,11.98003277,12.23942733,5.819549189,9.151909602,10.3183437,17.32105055,19.87563034,23.98029113,26.54419422,24.06797269,22.10737629,16.70151526,9.5773524,3.34881412,-0.195670415,6.755496115,8.313656402,11.48394753,23.57041324,25.91549215,26.24575825,25.45511237,23.90992167,16.19503183,6.229043242,5.733344145,2.576708242,5.900734571,7.109359623,15.18942178,20.90284458,23.57355522,25.93871325,25.20495604,25.10318791,16.01895625,5.987533986,6.64105073,2.577292514,1.367612833,3.291975745,4.006614371,3.908507562,4.09208055,2.168709543,2.089861982,2.651698877,3.999249519,1.858207157,2.33222007,2.338480626,7.415034256,2.917826339,4.063892917,4.118995838,4.50271411,1.356213095,1.526122935,4.199413698,1.729136755,4.390601649,3.329031886,2.921913322,6.331756413,2.983618149,3.690513358,3.711421774,3.913880676,3.792740025,2.602910767,0.229467382,3.449613729,3.298160151,2.390317626,"21055",Crittenden,932275951,28974004,-88.0971976,37.3527266
"30","21059",0.174257394,1.918151049,3.394354014,10.68296896,13.36060064,17.74875272,20.62310874,17.91104476,15.21581412,10.04127296,2.711163065,-2.80325957,-6.797098074,0.292100002,1.8252127,4.111775549,17.39677679,20.1235095,20.41992125,19.87416859,18.25748438,9.412786656,0.62656892,0.556455132,-2.897162311,-0.671098003,0.335016312,8.062307255,15.18722738,17.77118876,20.57121139,18.9620228,17.47577806,8.751323328,-0.618183882,0.325901863,9.003243792,14.14629179,15.41482234,23.02283846,25.26074414,29.7811815,32.04295841,29.6481826,28.08424846,22.17080299,14.59003915,7.501856563,4.00005426,11.26212444,12.14093014,17.02178711,29.29912126,31.18322625,31.60490838,30.90289391,29.01762152,21.59403098,10.20582369,9.4602238,5.93341116,10.09692817,11.61127387,20.90935065,26.19663106,28.80710805,31.64354173,30.92140541,32.11977966,22.66936621,10.77315356,10.98930516,4.588750593,8.032221421,9.404588177,16.85290371,19.31067239,23.76496711,26.33303358,23.77961368,21.65003129,16.10603797,8.650601108,2.349298497,-1.398521907,5.777112219,6.983071421,10.56678133,23.34794902,25.65336787,26.01241482,25.38853125,23.63755295,15.50340882,5.416196304,5.008339466,1.518124424,4.712915086,5.97314509,14.48582895,20.69192922,23.2891484,26.10737656,24.94171411,24.79777886,15.71034477,5.077484839,5.657603511,3.039277778,1.387885698,3.162340576,3.825391285,4.461602326,3.071728638,2.865646299,2.567841258,3.408290025,4.558156346,1.486030367,2.522507786,2.58223124,8.15757723,3.670696723,3.155295754,4.054999449,5.535779519,1.812837912,2.121790385,5.69045934,1.454962613,4.847255776,3.712877424,3.626193922,7.443234114,3.51403413,5.342939655,4.074678328,6.695267949,3.377699491,3.211707989,0.207728555,3.945710104,3.572107747,3.384748415,"21059",Daviess,1187163564,47158145,-87.0872316,37.73184947
"31","21061",0.904714324,1.540622517,2.776399994,10.22273031,12.30461494,16.17277808,19.37232033,16.98323004,13.64753027,8.825036712,2.456895886,-2.850818128,-6.523614545,1.486214877,1.559393614,3.698138371,15.93953541,18.8062753,19.38334139,18.62779347,17.76564948,8.954542908,0.541616198,0.345916723,-2.596954122,0.324930773,-0.072791887,7.364287995,14.80801607,16.94033668,19.52431444,17.65600363,15.92134179,8.074491919,-1.120871702,0.657223655,10.69279162,14.96465361,16.67424886,23.64745338,25.47384176,28.92423846,31.64545995,29.66767917,27.48081669,22.92000361,15.58385895,8.641430958,5.596882102,13.51558768,13.66033958,17.88225795,29.14139667,31.0803584,31.48984603,30.78885159,28.83728293,22.26388996,11.92587823,10.66092167,7.821075951,12.08290656,13.06736331,22.02566299,26.90164014,28.86629959,31.55091965,31.48277824,32.44593261,23.5147656,12.64336809,12.08470361,5.798752972,8.252638063,9.725324428,16.93509184,18.88922835,22.54850827,25.50889014,23.3254546,20.56417348,15.87252016,9.020377419,2.895306415,-0.463366222,7.500901279,7.609866595,10.79019816,22.54046604,24.94331685,25.43659371,24.70832253,23.30146621,15.60921644,6.233747215,5.503419196,2.612060914,6.203918668,6.497285712,14.69497549,20.85482811,22.90331814,25.53761704,24.56939094,24.1836372,15.79462876,5.761248194,6.370963631,4.526191578,2.597482482,3.766173864,3.812833603,5.641318949,4.847372653,3.092753929,2.740642587,6.527971581,3.129324222,1.68891848,2.520455106,2.456073827,8.08231333,4.021827896,3.199944391,3.550680774,3.737399605,2.255077833,3.780593395,4.506803347,2.731778634,4.486747908,3.573479465,3.448136885,9.519497655,2.437830529,4.116135184,2.353030829,7.830944696,2.920240725,2.848272101,0.323046982,5.027465573,4.13243489,4.790645296,"21061",Edmonson,784468319,13258106,-86.238424,37.20880099
"32","21063",-1.164953415,-0.696623635,0.158640656,8.182381218,10.92908974,14.44983667,17.93782559,15.66105944,12.91262503,7.435565483,0.578979278,-4.593692091,-8.196624999,-0.355808933,-1.223361302,2.259908587,14.44581537,16.81296672,17.57166751,18.08961645,17.13303107,7.638131029,-0.535784999,-1.567317153,-4.543241932,-1.943995094,-1.910030132,5.602757308,12.84394786,15.15418039,18.49636047,16.62177103,14.67044862,7.462803622,-2.224954662,-1.561021758,8.399356671,13.09225329,13.8191231,22.51143994,23.96426873,28.37936984,30.20658945,28.5249247,26.04403806,21.96376027,13.54171631,6.72411838,4.112487803,11.48937807,10.47328248,16.45327526,28.08173294,29.40734101,30.41455187,29.53407968,27.52449786,20.20010945,9.778647837,8.171815229,5.132809589,9.792445251,11.60191662,20.7543575,25.90842137,27.49524712,30.99597091,29.89160592,30.38427574,22.2762504,10.86697756,9.738839554,3.617201628,6.197814826,6.98888188,15.34691058,17.44667923,21.41460326,24.07220752,22.09299207,19.47833155,14.69966287,7.060347794,1.065213144,-2.042068598,5.566784568,4.624960587,9.356591923,21.26377416,23.11015387,23.99310969,23.81184807,22.32876447,13.91912024,4.621431419,3.302249038,0.294783829,3.924225078,4.845943246,13.1785574,19.37618462,21.32471376,24.74616569,23.25668848,22.52736218,14.86952701,4.321011448,4.088908898,3.478165579,2.023748479,3.900048999,2.928355083,5.480392979,5.242871658,5.112229563,4.383955402,2.785983628,3.975828624,1.676703334,1.890795236,2.429358525,7.013531215,3.973220208,3.57364976,4.097696825,5.036176688,5.495405112,4.838967447,10.49012412,2.282690019,3.971174203,3.670653336,3.707027378,5.822917975,2.625686393,3.356771937,4.280239336,6.466129584,5.250406924,4.475134189,0.567563222,5.023885072,2.896027758,5.622492217,"21063",Elliott,606875936,2608208,-83.0976204,38.11790343
"33","21065",-0.386397124,0.392667459,1.31608978,9.10536486,11.67820164,15.35433037,18.54518277,16.41906424,13.28841487,7.969045399,1.588250427,-3.670436768,-6.979195205,0.703056186,-0.02946992,2.992752817,15.1538965,17.52709766,18.22247361,18.23622724,17.37127109,8.254534169,0.059359006,-0.603125446,-3.593242184,-0.895520398,-0.787038543,6.797639617,13.51438722,15.94248856,18.8674713,17.43571615,15.5944184,8.159715016,-1.209750963,-0.380024319,9.157468952,13.95785504,14.75146681,22.48059492,23.97299403,27.78105001,29.9005022,28.07786745,25.93021469,21.90358958,14.31352321,7.484615431,5.139852204,12.53100392,11.71298382,16.92562833,27.67494884,29.1074022,29.92623013,29.01052056,27.35426195,20.5893624,10.55766963,8.862946834,6.247551606,10.75135609,12.18677791,20.84517141,25.6766213,27.22679675,30.32224948,29.68060521,30.29238064,22.28500656,11.74258875,10.72454568,4.385535914,7.175261247,8.033778297,15.79297989,17.82559783,21.56769019,24.22284249,22.24846585,19.60931478,14.93631749,7.950886817,1.907089331,-0.919671501,6.617030051,5.841756952,9.959190572,21.41442267,23.31724993,24.07435187,23.6233739,22.36276652,14.42194828,5.308514318,4.129910694,1.327154711,4.927917847,5.699869682,13.82140551,19.59550426,21.58464265,24.59486039,23.55816068,22.94339952,15.22236079,5.266418891,5.172260679,2.442192282,1.149825616,3.102773371,2.410086774,4.945514167,4.033171236,3.593539455,4.383148793,2.92256056,3.853331708,1.572271234,1.885775876,1.374308222,5.987492583,3.673656798,3.44858052,3.644387806,5.652236202,4.080261034,4.132164538,8.71744209,2.441859071,3.737600528,3.512763679,3.223373832,5.801065714,1.881655921,2.907267689,2.586746363,6.670007638,5.072727188,2.960221131,0.372659327,4.741688973,3.223743028,5.986561307,"21065",Estill,655468668,6557602,-83.964313,37.69244636
"34","21067",0.349260582,1.569495602,2.270514958,10.45806954,12.75292724,16.33900352,19.63870073,17.19131202,14.26531582,9.055825275,2.603297428,-3.380912454,-6.21433709,1.384966261,0.678185128,3.998098932,16.58947197,18.68097325,19.14342026,19.34878536,18.19442957,9.330057611,1.01310448,0.387783378,-3.142667598,-0.020622617,-0.13818067,8.131959914,14.7044873,16.95450761,20.03181735,18.55447766,16.94029868,9.204865759,-0.251297518,0.878322373,8.426526797,13.6998755,14.41703977,22.33307846,23.88599401,28.16510116,30.03930234,28.17079787,25.88860228,21.44968438,13.7413219,6.900444705,4.522269737,12.00178654,11.02822635,16.39455966,27.78458728,29.35352598,30.26813026,29.18869746,27.25503249,20.40323274,9.833662052,8.628286786,5.466271404,10.32897777,11.57163488,20.55056187,25.40212504,27.2235474,31.00582662,30.42765013,31.28407326,22.50684317,11.28396027,10.53827937,4.38789369,7.634685549,8.343777363,16.395574,18.31946063,22.25205234,24.83900153,22.68105495,20.07695905,15.25275483,8.172309665,1.759766126,-0.846033676,6.693376398,5.853205737,10.1963293,22.18702963,24.01724962,24.70577526,24.26874141,22.72473103,14.86664518,5.423383266,4.508035082,1.161801903,5.154177577,5.716727103,14.34126089,20.05330617,22.0890275,25.51882199,24.49106389,24.11218597,15.85585446,5.516331375,5.708300869,3.23781144,1.931631734,3.245706754,2.280368123,4.207516032,4.008634368,3.394614765,3.124063315,3.570220699,4.452351861,1.988564986,1.984012489,1.840201202,7.609600734,4.210837734,3.550496484,4.701215384,5.257663814,4.350314502,4.489495473,8.440151602,3.50527496,4.429803185,4.231725217,3.423472228,6.372741215,2.086079692,3.604494805,3.190283784,6.086456212,3.987746396,2.20589056,0.437452667,5.437432555,3.892005844,5.278121629,"21067",Fayette,734615998,4922111,-84.4587147,38.04232121
"35","21069",-0.64567263,0.324235724,0.994125691,8.944266499,11.49486245,14.82564089,18.32900899,15.94583654,13.29486063,8.169695888,1.289192953,-4.193870332,-7.443995356,0.163838162,-0.455023031,3.022097543,15.19676056,17.45964062,18.02283922,18.5816545,17.32301565,8.167131835,0.089101646,-0.763993401,-4.206790169,-1.503301506,-1.298127452,6.35505709,13.43771504,15.76318205,19.01681005,17.1841797,15.36481136,8.067170501,-1.382796262,-0.712716442,7.822148692,12.75708824,13.52875722,21.93604595,23.5224239,27.97373,29.86469424,28.04383198,25.54180141,21.33823746,13.08065101,6.389511945,3.601486984,11.14095084,10.14359133,15.88067383,27.65261004,29.09948902,30.10478447,29.19113643,26.87936941,20.03102632,9.326027108,7.955449131,4.486841171,9.340330806,11.07640035,20.12200319,25.43912739,27.0798929,30.82655485,29.69517609,30.32725762,21.96520923,10.46405232,9.507007258,3.588238031,6.540661981,7.261441456,15.44015622,17.50864317,21.39968544,24.09685161,21.99483426,19.41833102,14.75396667,7.184921981,1.097820806,-1.921254186,5.652394503,4.84428415,9.451385688,21.4246853,23.27956482,24.06381185,23.88639547,22.10119253,14.09907908,4.707564377,3.595727865,0.140025501,3.91851465,4.889136448,13.23853014,19.43842122,21.42153747,24.92168245,23.4396779,22.84603449,15.01618986,4.540628031,4.397145408,3.44836986,1.67683846,4.320001763,3.04201659,5.160357417,4.706071928,5.485526674,3.723971796,2.673588357,3.986407922,1.83364441,1.741881389,1.838720919,7.312518882,3.702687956,3.727886465,3.753973029,4.951933207,5.423436296,4.610592487,11.61192494,2.579945498,4.913562117,3.320120055,4.149530187,6.33924045,2.782585114,3.608446333,3.295026646,7.058589578,5.461129831,4.081298856,0.607026777,5.137223431,3.223231517,5.966802949,"21069",Fleming,902719721,7185948,-83.6966589,38.37011793
"36","21071",0.580523298,0.484052321,1.276312074,9.378174329,12.09440924,15.30107271,18.64632627,16.78241195,13.79928955,8.399461237,2.114567683,-2.839913658,-6.488599957,1.663880004,0.144666853,3.449314801,15.15710571,17.39763306,18.29017011,18.48389509,18.17412493,8.912915069,0.789275951,-0.163076641,-2.698223519,0.132158627,-0.35228901,6.935245253,13.90857647,15.82759787,18.84481345,17.34706056,15.46317121,8.773390352,-0.83109856,0.16085268,9.767080722,14.3082201,14.90770996,23.14931966,24.36240686,28.25673782,30.41585936,28.65330856,26.50130374,22.91068858,14.88970209,8.084957889,5.433136604,13.20758127,11.86974424,17.66743486,28.37448685,29.52455684,30.58730725,29.63591977,28.23841544,20.96342244,11.39642586,9.261260937,6.918104314,11.59110621,13.33304602,21.75736924,26.75280873,27.58328056,30.69283776,30.09817841,30.99604808,23.1960615,12.37124258,11.41997018,5.17380201,7.396136213,8.092011015,16.263747,18.22840805,21.77890526,24.53109281,22.71786025,20.15029665,15.65507491,8.502134889,2.622522115,-0.527731676,7.43573064,6.007205546,10.55837483,21.76579628,23.46109495,24.43873868,24.05990743,23.20627019,14.93816875,6.092850908,4.549092148,2.109940398,5.861632417,6.490378506,14.34630724,20.3306926,21.70543922,24.76882561,23.72261949,23.22960964,15.98472593,5.770072011,5.790411429,3.422221349,1.452016609,3.093170832,3.73288354,5.255681469,3.491557542,3.997944329,4.113332358,1.782061605,4.145271033,1.25555958,1.983708188,1.917234862,6.468442806,3.652599399,2.555451868,3.240537583,4.188150538,3.444078732,3.355996792,5.867416236,2.284418843,3.675261527,4.486867273,3.393899887,6.476635254,2.28513861,2.690616086,3.660258437,5.454854163,3.699290389,1.816097921,0.325519371,4.047361223,2.575891957,4.551394127,"21071",Floyd,1018773537,6098292,-82.7457062,37.55712336
"39","21077",-0.595471416,0.477977922,1.867300655,9.388177464,11.90217148,15.91413678,19.22736286,17.1673751,14.53805676,9.623946729,2.05335465,-4.041211226,-6.77793102,-0.099365876,0.224398732,3.824500741,15.96285055,18.61764005,19.13663716,19.53299265,17.78799909,8.787550268,0.701904278,-0.432284958,-4.158494813,-1.692682041,-0.811407408,6.962304619,13.67535062,16.67417221,20.00164931,18.2319674,16.57052981,8.620931083,-0.695072798,-0.738656458,8.589437717,13.5580244,13.97531785,22.92709154,23.9142611,28.68058754,30.48917898,28.71973339,26.8365791,21.63416675,13.84578745,6.526111126,4.523166541,11.01914241,10.82229419,16.24838548,28.58405653,29.78725947,30.68329372,30.02474944,27.78594112,20.60583054,9.604767938,8.774496977,5.147970924,9.301756274,11.39798424,20.56145199,25.3049705,27.74464962,31.60166028,30.40144312,30.82624784,22.28572805,10.93745293,10.44724689,3.996983151,7.018001159,7.921309254,16.1576345,17.90821629,22.29736216,24.85827092,22.94355424,20.68731793,15.62905674,7.949571052,1.24244995,-1.12738224,5.459888265,5.523346463,10.03644311,22.27345354,24.20244976,24.90996544,24.77887105,22.7869701,14.69669041,5.153336108,4.171106009,0.494738055,3.804537116,5.293288416,13.76187831,19.49016056,22.20941092,25.80165479,24.31670526,23.69838883,15.45332957,5.121190067,4.854295214,3.575422886,2.579505364,4.152913729,5.076437756,6.524611183,4.455355241,4.321923736,1.896428412,3.365792129,3.821266656,2.926084757,1.793133787,2.138309309,8.468498581,3.93463506,4.087732468,4.395801482,4.276159564,3.542414059,5.628038931,6.47927737,1.468944147,4.517658575,3.820747245,3.851966614,7.538493844,4.812186577,5.259890058,4.407836969,7.646656694,3.699921788,2.606187322,0.367943781,3.058263617,2.998297715,3.194874295,"21077",Gallatin,254699793,16518583,-84.8592873,38.75684504
"40","21079",0.390711062,1.392477361,2.323560791,10.1712941,12.6603204,16.42837008,19.45132487,17.2382505,14.04723862,8.924635185,2.569687533,-2.973691622,-5.982130169,1.389997099,0.807799808,3.876747822,16.12878992,18.44841147,19.0444052,18.99377614,18.01794694,9.09763121,0.937648851,0.2550869,-2.799180033,0.039325723,0.085970358,7.969495823,14.4435725,16.85537456,19.66089005,18.2852631,16.5965405,9.054390563,-0.306486943,0.614939534,9.04669102,14.06374298,14.98940738,22.70730194,24.4294988,28.35003968,30.43369172,28.53268253,26.24052985,21.96099698,14.35697308,7.437442407,4.866698302,12.7307371,11.77973474,17.07652379,28.11644707,29.73434115,30.54408828,29.30448597,27.76436796,20.76008216,10.37795114,8.897382324,6.333667075,10.94880146,11.99632321,20.97292947,25.78283827,27.51018514,31.14338888,30.45753107,31.25586726,22.79743547,11.87207919,10.78572775,4.718701041,7.728110171,8.656484086,16.43929802,18.5449096,22.38920488,24.94250829,22.88546651,20.14388424,15.44281608,8.463330309,2.231875392,-0.557715934,7.0603671,6.293767275,10.4766358,22.1226185,24.09137631,24.79424674,24.14913105,22.89115745,14.92885669,5.657799995,4.576234612,1.767243521,5.49406359,6.041146786,14.47121265,20.11320538,22.18277985,25.40213946,24.37139708,23.92620388,15.92591301,5.782796121,5.70033364,2.33990423,1.211894082,2.975622293,2.169878104,3.759986206,3.174743723,3.134009825,3.314139906,4.083030528,4.152736464,1.595810487,1.972608423,2.002741876,6.325369038,4.662638624,3.337895336,3.554697356,6.410921617,3.276122054,4.25036586,6.226110074,2.415287934,3.899443739,3.660337907,3.120280443,5.861017293,1.435392354,3.018401618,2.907761493,5.46812408,3.82148394,1.678275626,0.229071725,3.943309189,2.896824931,5.101190369,"21079",Garrard,595899383,10017670,-84.5376631,37.63960008
"41","21081",-0.602882969,0.629259809,1.665799089,9.338652253,11.86680004,15.74619681,18.88643337,16.88525387,14.10887088,9.19676759,1.90862865,-4.064635297,-6.672477516,0.040302797,-0.01486859,3.482438905,15.7180693,18.15396847,18.75343325,19.07742365,17.52681486,8.716795938,0.570833339,-0.51510942,-4.092951727,-1.444715395,-0.744586861,7.003312995,13.6480358,16.47527579,19.58119221,17.91946814,16.42941623,8.597394223,-0.821697173,-0.555580559,8.452820192,13.43650605,13.97392026,22.61328631,23.94978489,28.56631038,30.36127345,28.63300419,26.76942351,21.75636267,13.77344031,6.719110952,4.65545209,11.14942557,10.95624992,16.34437629,28.29390895,29.63069923,30.56780967,29.86983079,27.72345174,20.55079164,9.704793766,8.643974326,5.214422569,9.361695145,11.48683601,20.47352813,25.36933783,27.71704434,31.36995623,30.21507195,30.64128537,22.23017471,11.00098096,10.32293115,3.924968611,7.03288293,7.819859674,15.97596928,17.90829246,22.15625359,24.62385341,22.75912903,20.43914719,15.47656513,7.841034479,1.327237828,-1.008512713,5.594864182,5.470690667,9.913407598,22.00598913,23.89233385,24.66062146,24.47362722,22.6251333,14.63379379,5.137813552,4.064432453,0.560735421,3.958489875,5.371124575,13.73842056,19.50868681,22.09616006,25.47557422,24.06727004,23.5353508,15.41378447,5.089641894,4.883675296,3.576129907,2.364335944,3.878649593,3.9652074,4.93305981,3.764255877,3.202947581,1.623518876,2.685861487,3.630817257,2.399289442,1.626984553,1.912851613,7.822558393,3.45340714,3.439671311,3.868076784,3.551685519,3.726840912,4.587737594,7.287289265,1.852359836,4.630955213,3.73895136,3.796682936,7.3887351,3.995375705,4.618468792,3.753259477,6.74447946,3.487085339,2.651308241,0.471568826,3.907388784,3.060670705,3.506832987,"21081",Grant,668161261,7236760,-84.6245857,38.6488155
"42","21083",1.674497517,3.191722347,4.67082737,11.22671901,13.99097252,18.44896079,21.32075545,18.76304152,15.81009485,10.04081622,3.841406795,-1.694357404,-5.380196625,1.435100672,3.447805167,5.098106447,17.92448799,20.47232457,21.14125287,20.20490423,18.44765866,9.956971608,1.494895804,1.122832779,-1.141626502,1.177163027,1.606562686,8.636505254,15.68024786,18.3108424,20.87879223,19.80447726,18.17089625,9.058094475,-0.034028499,0.944042699,10.41065866,15.72429191,16.75250684,23.69426123,26.27616839,30.09729983,32.36095421,30.18267959,28.59978248,23.1195607,16.04482082,8.736055408,5.127963934,12.29878325,14.47898281,18.19984283,29.93575069,32.30618628,32.70579349,31.5964932,29.70473357,22.62175893,11.50927458,10.3949447,7.682472749,11.65481289,13.6257279,21.86735956,27.12789878,29.70881189,31.78693529,31.61029468,32.51665725,22.98373039,12.13376001,12.07809978,6.04257809,9.45800713,10.7116671,17.46049012,20.13357046,24.27313031,26.84085483,24.47286055,22.20493866,16.58018846,9.943113807,3.520849002,-0.126116345,6.866941964,8.963393988,11.64897464,23.93011934,26.38925543,26.92352318,25.90069872,24.07619612,16.28936527,6.50208519,5.758888742,3.270423124,6.415987957,7.616145291,15.25193241,21.40407332,24.00982714,26.33286376,25.70738597,25.34377675,16.02091243,6.049865756,6.51107124,2.868505623,2.39403936,3.952665341,4.912319341,4.169088789,3.920908175,2.739377291,2.951407378,2.498121457,3.232937855,2.995740687,3.077162098,3.109638832,8.668570612,3.193249267,4.401609194,3.862201242,3.802488466,1.100035331,1.94172385,4.332646877,2.276267022,3.920287455,4.220396455,3.299223209,9.809658815,3.412290277,3.970477745,4.293575618,3.326325763,4.568734624,2.563474592,0.451131946,5.363125517,4.530588062,2.563761117,"21083",Graves,1429025286,13047565,-88.6511902,36.72311752
